phase,dataset,model,model_type,preprocessing,accuracy,f1,precision,recall,roc_auc,training_time_seconds,missing_mechanism,missing_rate
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9890510948905109,0.9872363222393357,,,0.9944852941176471,,MAR,10.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9938725490196079,,MAR,10.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9959150326797386,,MAR,10.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9902676399026764,0.9909568377079908,,,0.9883578431372549,,MAR,10.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9878345498783455,0.986625450062093,,,0.9938725490196079,,MAR,15.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9938725490196078,,MAR,15.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9927007299270073,0.9932176282809932,,,0.9961192810457516,,MAR,15.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9957107843137255,,MAR,15.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9878345498783455,0.986625450062093,,,0.9938725490196079,,MAR,20.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9902676399026764,0.9914722286985059,,,0.9944852941176471,,MAR,20.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9914841849148418,0.9910997098252653,,,0.9961192810457515,,MAR,20.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.997140522875817,,MAR,20.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9948937908496732,,MAR,30.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9890510948905109,0.9913669314346623,,,0.9944852941176471,,MAR,30.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9951338199513382,0.9951338199513382,,,0.9944852941176471,,MAR,30.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9955065359477123,,MAR,30.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9890510948905109,0.9901359035367182,,,0.9950980392156862,,MAR,40.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9967320261437909,,MAR,40.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9927007299270073,0.9919752700372558,,,0.9944852941176471,,MAR,40.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9914841849148418,0.9910997098252653,,,0.9942810457516339,,MAR,40.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9890510948905109,0.9872363222393357,,,0.9937704248366013,,MNAR,5.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9938725490196079,,MNAR,5.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9951338199513382,0.995736114349253,,,0.9983660130718953,,MNAR,5.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9963503649635036,0.9967119678455726,,,0.9979575163398694,,MNAR,5.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9890510948905109,0.9872363222393357,,,0.9944852941176471,,MNAR,10.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9938725490196079,,MNAR,10.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9959150326797386,,MNAR,10.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9902676399026764,0.9909568377079908,,,0.9883578431372549,,MNAR,10.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9878345498783455,0.986625450062093,,,0.9938725490196079,,MNAR,15.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9938725490196078,,MNAR,15.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9927007299270073,0.9932176282809932,,,0.9961192810457516,,MNAR,15.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9957107843137255,,MNAR,15.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9878345498783455,0.986625450062093,,,0.9938725490196079,,MNAR,20.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9902676399026764,0.9914722286985059,,,0.9944852941176471,,MNAR,20.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9914841849148418,0.9910997098252653,,,0.9961192810457515,,MNAR,20.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.997140522875817,,MNAR,20.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9948937908496732,,MNAR,30.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9890510948905109,0.9913669314346623,,,0.9944852941176471,,MNAR,30.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9951338199513382,0.9951338199513382,,,0.9944852941176471,,MNAR,30.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9939172749391727,0.9936426498751895,,,0.9955065359477123,,MNAR,30.0
4.3,slovak_manufacture_13,Xgboost,Classical,median,0.9890510948905109,0.9901359035367182,,,0.9950980392156862,,MNAR,40.0
4.3,slovak_manufacture_13,Lightgbm,Classical,median,0.9927007299270073,0.9890644635170184,,,0.9967320261437909,,MNAR,40.0
4.3,slovak_manufacture_13,Xgboost,Classical,mice,0.9927007299270073,0.9919752700372558,,,0.9944852941176471,,MNAR,40.0
4.3,slovak_manufacture_13,Lightgbm,Classical,mice,0.9914841849148418,0.9910997098252653,,,0.9942810457516339,,MNAR,40.0
