dataset,missing_mechanism,missing_rate,imputation,model,model_type,accuracy,f1,precision,recall,roc_auc,balanced_accuracy,f1_macro,recall_class1,pr_auc,threshold,training_time_seconds,error
polish_1year,MCAR,15.0,median,TabICL,Foundation,0.8733997155049786,0.9060105923592764,0.9552378513689074,0.8733997155049786,0.880472003068157,0.7830511724742495,0.6120597718253968,0.6851851851851852,0.4296969298213727,0.033571895211935,6.703456163406372,
polish_1year,MCAR,15.0,knn,TabPFN,Foundation,0.9416785206258892,0.9527145928186552,0.973586157970424,0.9416785206258892,0.9594633464825773,0.934116809116809,0.7591359211131075,0.925925925925926,0.8559656743509887,0.0337503813207149,147.8529236316681,
polish_1year,MCAR,15.0,knn,TabICL,Foundation,0.871977240398293,0.9051176798147452,0.955143639318816,0.871977240398293,0.9088661516546132,0.7823115275038353,0.6104855540438211,0.6851851851851852,0.5611872631074554,0.0312257725745439,6.384299993515015,
polish_1year,MCAR,15.0,mice,TabPFN,Foundation,0.9907539118065434,0.9908737241304124,0.9910454717524284,0.9907539118065434,0.9926720359412669,0.9507451238220468,0.9390349253362952,0.9074074074074074,0.935674067280958,0.0897326320409774,147.79481887817383,
polish_1year,MCAR,15.0,mice,TabICL,Foundation,0.9836415362731152,0.9835681185994364,0.9835002290254548,0.9836415362731152,0.9830155599386368,0.8848208415516108,0.8882719781643547,0.7777777777777778,0.8628185601707108,0.0811144560575485,6.257879734039307,
polish_1year,MCAR,15.0,mice_indicator,TabPFN,Foundation,0.9751066856330014,0.9777382092582562,0.9836332574515252,0.9751066856330014,0.994863576594346,0.9692773394696472,0.867553768433065,0.9629629629629628,0.9386735500939122,0.0450093075633049,329.9928925037384,
polish_1year,MCAR,15.0,mice_indicator,TabICL,Foundation,0.9815078236130867,0.9821180484043258,0.9830298555892782,0.9815078236130867,0.9874260355029586,0.910379684418146,0.8831090760257854,0.8333333333333334,0.8723532422648546,0.0650416612625122,14.155557870864868,
polish_1year,MCAR,15.0,none,TabPFN,Foundation,0.9886201991465148,0.9887194402602094,0.9888414354203828,0.9886201991465148,0.9931514354591278,0.9318567828183212,0.9243119574725792,0.8703703703703703,0.9341545727933516,0.1060661524534225,147.9289870262146,
polish_1year,MCAR,15.0,none,TabICL,Foundation,0.9751066856330014,0.9749949630860988,0.9748880149732718,0.9751066856330014,0.9693115822923516,0.8270463510848126,0.8299790972066267,0.6666666666666666,0.7320999802266743,0.0557888187468051,6.381951570510864,
polish_1year,MCAR,20.0,mean,TabPFN,Foundation,0.9708392603129444,0.9732740892087448,0.977526803236676,0.9708392603129444,0.9869740302432608,0.9048323471400396,0.8358650497848872,0.8333333333333334,0.853663321576626,0.0670653581619262,148.27379322052002,
